1757.237964627092, 1818.1304227960852, 1794.4740535365472, 1.0
2135.8435641572314, 2197.0392411962703, 2172.9432858741666, 1.5
2514.3943487989914, 2575.2309853002657, 2551.660433913435, 2.0
2892.9353226846206, 2953.780616467293, 2930.057568490464, 2.5
3271.796344793046, 3332.01253847267, 3308.2091908668167, 3.0
3650.722180264819, 3710.402475193557, 3686.2243376041492, 3.5
4029.499414946247, 4088.5618751333195, 4065.181834676303, 4.0
4407.542203975587, 4467.341951622403, 4444.005405187536, 4.5
4785.811635644649, 4845.936701138047, 4822.925561807076, 5.0
5164.199244230261, 5224.724809992946, 5201.352496693017, 5.5
5542.927370203313, 5603.301719657551, 5580.316590444742, 6.0
5921.0615193142185, 5981.667239316008, 5958.352477076171, 6.5
6299.556402726468, 6359.925220541599, 6337.024518309325, 7.0
6678.335375312166, 6738.780446121792, 6715.445666821891, 7.5
7057.168852432163, 7117.354468857082, 7093.97976990688, 8.0
7435.576428297135, 7495.5868553336595, 7472.316534918146, 8.5
7814.49215909336, 7873.61551570449, 7850.596220623979, 9.0
8193.097978323673, 8252.311081108212, 8229.294836494311, 9.5
8571.424368612179, 8630.852847050672, 8607.866792097442, 10.0
8949.52844442185, 9009.508358237772, 8986.49976800232, 10.5
9328.51651645637, 9387.77544314391, 9364.624202839002, 11.0
9706.998517879118, 9766.41420158713, 9743.107711575558, 11.5
10085.342598079913, 10144.480813602871, 10122.004807733756, 12.0
10463.36272343395, 10522.907955364419, 10500.42000503819, 12.5
10841.48164066107, 10901.512943802418, 10879.181639567161, 13.0
11219.859445430038, 11280.099318899835, 11257.732491008193, 13.5
11598.781327768716, 11658.378392395292, 11635.968442565938, 14.0
11976.817340606824, 12036.385625128936, 12014.076561871905, 14.5
12355.352918775987, 12415.334520622066, 12393.047990530033, 15.0
12733.644531174688, 12793.597893826805, 12771.737723603464, 15.5
13112.624417452213, 13171.93770765016, 13150.09792019358, 16.0
13490.762743500294, 13550.799415012527, 13528.474671411277, 16.5
13869.632635021033, 13929.185607957499, 13907.341503947704, 17.0
14248.313605857906, 14307.2881807832, 14286.314387290959, 17.5
14627.125117892345, 14685.559481415194, 14664.948677700942, 18.0
15005.840739276113, 15064.495917318065, 15043.38612346055, 18.5
15384.098972149204, 15442.798910455815, 15421.72503152202, 19.0
15762.887368615096, 15821.786366386972, 15800.039907914654, 19.5
16141.263885177914, 16200.375569533311, 16178.173176331029, 20.0
16519.897418027074, 16578.708020373684, 16556.52609218935, 20.5
16898.814756624495, 16957.316884291475, 16934.80501660042, 21.0
17277.304259494205, 17335.90626124815, 17313.75985763808, 21.5
17655.32551206647, 17714.275426074506, 17692.387826980972, 22.0
18033.624148365787, 18092.876880744636, 18070.565248002164, 22.5
18411.809394411022, 18471.634987873145, 18449.40908894839, 23.0
18790.073531658974, 18850.422289788858, 18827.51396067422, 23.5
19168.886588500667, 19229.393664289917, 19206.197693524588, 24.0
19547.018009279225, 19607.89367500551, 19584.851416807727, 24.5
19925.287387414122, 19986.221461437624, 19963.529480419675, 25.0
20303.93692640571, 20364.31848383024, 20342.13020455294, 25.5
20682.886075472918, 20742.993411227562, 20720.354664919596, 26.0
21061.69584046801, 21121.954101973046, 21098.434613257992, 26.5
21440.43791035054, 21500.17212170353, 21477.00301482154, 27.0
21818.708510231543, 21878.9591286414, 21855.036923736538, 27.5
22197.666091261308, 22257.274269535505, 22233.87312874843, 28.0
22576.24092654822, 22636.137997136964, 22612.213238415665, 28.5
22955.06887299239, 23014.22353116423, 22990.832570456103, 29.0
23333.65835374362, 23392.644803555995, 23369.35096807638, 29.5
23712.50832592666, 23771.109524351643, 23747.985147485353, 30.0
24090.79872468397, 24149.67785660958, 24126.020691746096, 30.5
24469.211990315733, 24527.877427667772, 24504.49804427544, 31.0
24848.0445298956, 24906.500088148114, 24883.008185018058, 31.5
25226.603401395423, 25285.485847465447, 25261.725443726402, 32.0
25604.635719546015, 25663.942518709628, 25640.47882418642, 32.5
