864.8098682749005, 865.5675971780697, 864.6066254521575, 1498.2149346225444, 1.0
864.9531939083045, 865.1667640789101, 865.8162257703907, 1498.7645892955416, 1.5
865.0093737116349, 864.5636756887998, 865.5116084083147, 1498.2729758689072, 2.0
865.2367379933503, 864.5010126827246, 865.8194925119369, 1498.5459643656106, 2.5
865.9655709520766, 865.6204344719936, 865.8043319008793, 1499.6040303320628, 3.0
864.6202951386385, 865.4596634965201, 865.7976765759367, 1498.730896682065, 3.5
865.3679678638309, 864.9442854309063, 864.2014024161363, 1497.9433903330173, 4.0
864.868343670907, 865.221773946887, 865.8260221064756, 1498.7530385465711, 4.5
865.933212735541, 864.9540195531063, 865.7306198555434, 1499.1581941259683, 5.0
864.5209846207836, 865.6100556540259, 865.0973986076715, 1498.3560359196392, 5.5
864.0280834003279, 865.4394093728079, 864.7976470844478, 1497.8000102159153, 6.0
865.6496899542963, 865.3363064024634, 864.0022856386295, 1498.217693956724, 6.5
864.9871557329298, 865.7352055509855, 864.4878217537735, 1498.3455608349946, 7.0
864.6504087254943, 865.7409424642174, 864.3821341830044, 1498.0935159938317, 7.5
865.135021481241, 864.4772318572304, 865.9350805005797, 1498.540307577488, 8.0
865.6063589385594, 864.8959391428707, 864.1608916371042, 1498.029839761456, 8.5
864.6401092093438, 865.0158812850423, 865.8656676484534, 1498.5253910899162, 9.0
864.2181156918632, 865.10253449218, 865.413122819733, 1498.0704989496958, 9.5
865.094881822657, 865.6289337265844, 865.0805672139395, 1498.6884243336142, 10.0
865.927677091946, 865.2063712559211, 865.17523412835, 1498.9799840440623, 10.5
864.8899780525498, 865.192573723165, 864.7698022919467, 1498.1387368056094, 11.0
865.151302028331, 864.580659004805, 864.3787826571097, 1497.7106433601539, 11.5
864.3734590565109, 865.2255463597357, 865.3133187779786, 1498.1735087930838, 12.0
864.9530619840189, 864.179648722391, 865.5152078439314, 1498.0209743894138, 12.5
865.7535407416472, 865.8467620318916, 865.6849204462815, 1499.5433271886127, 13.0
865.7963462427142, 865.8461648796401, 865.0811998498975, 1499.2192557253768, 13.5
864.7825921004696, 865.4105667997101, 864.5512682426233, 1498.0765254647479, 14.0
865.6232574170172, 865.698971930371, 865.7900779348529, 1499.44349437816, 14.5
865.1796023670613, 865.8995297464644, 865.1593900214903, 1498.9391282201996, 15.0
864.9011262132626, 865.3204907572435, 865.9925156787067, 1498.9251305721916, 15.5
865.8338824358943, 865.5866501682613, 864.1647459763917, 1498.5624008068426, 16.0
865.2255662100797, 864.9728884039396, 865.260294680822, 1498.4888239985473, 16.5
865.6901551513438, 864.4860712441223, 865.4629784415811, 1498.5932667518655, 17.0
864.2342685864169, 864.4409210737358, 865.5891659434164, 1497.7995797918115, 17.5
864.6650722984414, 865.6318261930683, 864.2012150404335, 1497.9345399077279, 18.0
864.2927169778268, 865.3953412803821, 864.0904681357279, 1497.519059796477, 18.5
865.1477320735794, 865.8200320293981, 865.0683959365197, 1498.8222896072866, 19.0
865.3611782651278, 864.0533935893254, 865.2699998198223, 1498.042191798961, 19.5
865.2126768355083, 865.1519058960621, 864.7824188186423, 1498.3088561208854, 20.0
864.7402798806725, 865.961033301297, 864.0727840752224, 1498.094135568209, 20.5
864.0432730197135, 865.9220625604794, 864.3699438827971, 1497.8408446719443, 21.0
864.2477903288454, 864.4211530197717, 865.6014931807076, 1497.8030971636406, 21.5
865.873938317287, 864.0455651513403, 864.8512376639337, 1498.0921463660457, 22.0
864.2030004387489, 864.519839779583, 864.4416585426297, 1497.1642396089296, 22.5
865.2938514396737, 864.7005879347926, 864.3606358030593, 1497.851749953896, 23.0
865.0072730104221, 864.0787574141723, 864.2018424823764, 1497.2356213787064, 23.5
865.9764702974426, 864.3987115809359, 864.7171106026217, 1498.2776982457378, 24.0
865.4631966124507, 865.6766531303874, 865.8369641239915, 1499.3652860157597, 24.5
864.3388492121958, 865.3452811271491, 865.9330978060898, 1498.5807391337107, 25.0
864.1161018876519, 865.3524035685987, 865.6908491874055, 1498.3164105990006, 25.5
864.6846250821545, 864.5013746785698, 865.1935827869384, 1497.865836238447, 26.0
864.884628067397, 864.3496389689026, 864.9432508301907, 1497.7491597092117, 26.5
864.8198107913122, 865.1382254790515, 865.0172002601248, 1498.209668593828, 27.0
864.6228920020003, 864.714303365181, 865.6753223487394, 1498.2314025349444, 27.5
864.5018653296429, 865.1212004377085, 864.0248726376594, 1497.4435372132525, 28.0
865.4831487548217, 864.6718331089505, 864.0913929871385, 1497.7891691373013, 28.5
864.5617663284356, 864.4802608156533, 865.9062586796572, 1498.1945193990819, 29.0
864.7044511230342, 864.5757558297119, 864.7184023945083, 1497.6457995134285, 29.5
865.893811671318, 865.2674957045019, 865.242153691237, 1499.0343280718005, 30.0
865.4312387005994, 864.7760344706257, 864.8288359765575, 1498.244884606706, 30.5
865.3016657245244, 864.0030484437157, 864.3846190824916, 1497.467532246377, 31.0
864.6688033813261, 864.4788319203726, 865.2747988022602, 1497.8906060929812, 31.5
864.7572961406477, 865.7508467834268, 865.13630284182, 1498.5961872464236, 32.0
864.8288127933702, 864.8045341502366, 865.403659247866, 1498.245390836893, 32.5
864.8364531065818, 865.3243917779473, 864.0935593719114, 1497.7937351237208, 33.0
864.8907043794388, 864.5184538468966, 864.3153731442435, 1497.4876132433494, 33.5
865.0551462603325, 864.9745312021405, 865.1228098512292, 1498.311990816577, 34.0
865.5109695345163, 865.7677503084997, 864.989165340754, 1498.9560674068182, 34.5
864.624116492836, 864.9337844707043, 865.6180917147212, 1498.3257306219057, 35.0
865.7500326629597, 865.624829864726, 864.3760025880983, 1498.6578458689069, 35.5
865.9988407189085, 865.2661775198358, 864.1669341003508, 1498.4739037029244, 36.0
865.4511087109204, 865.973642960409, 864.8036336444202, 1498.9333863236473, 36.5
865.3570300104911, 864.6323542744431, 864.4270493241347, 1497.887185688553, 37.0
865.434648286624, 864.004715129442, 865.6454628210631, 1498.273454855152, 37.5
865.0566919537232, 864.1955686836009, 864.2378077895701, 1497.352346523427, 38.0
