0.0003144556075827784, 1.0
0.00038113491145798037, 1.5
0.00016764669150855148, 2.0
0.00022602107135127636, 2.5
0.0006844796848184466, 3.0
0.0007300205002334959, 3.5
0.00044914325347994476, 4.0
0.0007700017438934685, 4.5
0.0011951904960164417, 5.0
0.0001865732986023524, 5.5
0.0009970897399482863, 6.0
0.0006132616153565903, 6.5
0.00019800543541216302, 7.0
0.0010105341108988353, 7.5
3.0217626066153583e-05, 8.0
0.0006277805518618559, 8.5
0.0002941730360279724, 9.0
0.00020285411546086798, 9.5
0.0007252380416931513, 10.0
0.0005915690772216773, 10.5
0.0005048050048600503, 11.0
0.0008225527245752371, 11.5
0.0009399340571937695, 12.0
0.0005011192323181033, 12.5
2.5065755226169554e-05, 13.0
0.00033418103019351226, 13.5
0.0003192184251913351, 14.0
0.00037215136165488934, 14.5
0.00017350735320457268, 15.0
0.00038516777278757217, 15.5
3.2482138926234506e-06, 16.0
0.0005498914734773214, 16.5
0.000815475104332915, 17.0
0.0004391774860456074, 17.5
7.874860914305476e-05, 18.0
0.0002490745431930076, 18.5
0.001144596054691627, 19.0
0.0007210803424982583, 19.5
0.000740472069718542, 20.0
0.00038067508782260533, 20.5
0.0009857400410162142, 21.0
0.001157198693900461, 21.5
0.0012401913163133025, 22.0
0.0005262074003305746, 22.5
0.00019406989423681673, 23.0
0.0003748033995559979, 23.5
0.0010351052928094847, 24.0
0.00045855469570165743, 24.5
0.00013298601822554564, 25.0
0.0008208196953882422, 25.5
0.00020340422930680257, 26.0
0.0004934383763899762, 26.5
0.00013120000350451197, 27.0
0.00030521598454569666, 27.5
0.0008270017128566809, 28.0
0.00042178742184121736, 28.5
2.7282194975954904e-05, 29.0
0.00028736816713166536, 29.5
1.6895906200279926e-05, 30.0
0.0003722621111111681, 30.5
0.0006410832690948354, 31.0
0.0006840022509389308, 31.5
0.0005881749013978635, 32.0
0.00029605611980389543, 32.5
0.0004972664740319497, 33.0
0.00016864972647034858, 33.5
0.0001949160631432797, 34.0
3.0726017331758096e-05, 34.5
0.0002513586732512775, 35.0
0.0003508811733697048, 35.5
0.0007249896283824866, 36.0
0.0007206846197307996, 36.5
0.000407928459724198, 37.0
0.00032884440547993664, 37.5
0.0007572261310517266, 38.0
0.0012745747055713005, 38.5
0.0006505354264982684, 39.0
0.0007570037702581903, 39.5
5.587600857663212e-05, 40.0
0.00015847180307908872, 40.5
0.0005809999694162489, 41.0
0.0004228987122471367, 41.5
0.0014518092966196116, 42.0
0.0009502319676552364, 42.5
0.00025024307163890226, 43.0
7.835542502732905e-05, 43.5
0.0005461803029595301, 44.0
0.0002466430488693864, 44.5
0.000587837837731982, 45.0
0.00013017820905247187, 45.5
0.0005052507978890569, 46.0
7.342945402841216e-05, 46.5
0.0003014939295685155, 47.0
0.0006226892314155429, 47.5
0.0006019504753614415, 48.0
0.0002287667508448645, 48.5
0.0004154031907962877, 49.0
0.000500061153922488, 49.5
0.00047480089251114376, 50.0
0.000372334592923857, 50.5
0.0001336697334862375, 51.0
0.0009411238846853228, 51.5
3.3464362168457574e-05, 52.0
0.00017454512316990935, 52.5
0.0006599776734612382, 53.0
0.0009375955985366359, 53.5
0.0005730929257716258, 54.0
0.0008774663623066841, 54.5
0.0004541830880548941, 55.0
0.00011061593358251987, 55.5
0.00027510427027536917, 56.0
0.00020123501671773824, 56.5
0.00032334067447678717, 57.0
0.0001704559072115909, 57.5
0.00048697579290764244, 58.0
0.00047128592919142064, 58.5
0.0002476996984564259, 59.0
0.0016241741870969611, 59.5
0.0015144993896736613, 60.0
0.00045332154492061917, 60.5
0.00013506874470771638, 61.0
0.00019367729763220603, 61.5
0.0007433194576763277, 62.0
0.0009718892664786611, 62.5
0.0005219246178543957, 63.0
0.000618245577765537, 63.5
0.00013719126385533777, 64.0
0.00023806756609885354, 64.5
0.00011041319238362275, 65.0
0.00028386235797756606, 65.5
5.079185551182015e-05, 66.0
0.0010656626984633267, 66.5
0.00046767171720896335, 67.0
0.0003878088126040811, 67.5
0.0003686432723941084, 68.0
0.0010585718158995917, 68.5
0.0003014038978711887, 69.0
0.0009809117015461585, 69.5
0.00013595129283104442, 70.0
0.000614654113845077, 70.5
0.0002721716362169076, 71.0
0.00025532715434072257, 71.5
0.0004691554287965002, 72.0
0.0006492388423513421, 72.5
0.0004092849314471415, 73.0
0.00026090612823465893, 73.5
0.00045459559324312993, 74.0
0.0014102336931471234, 74.5
0.0009005441304497959, 75.0
1.3551563639887524e-05, 75.5
0.0008387862778020051, 76.0
0.0010501076645636574, 76.5
0.001186467736207838, 77.0
0.0003080044207922658, 77.5
0.00019633659019250413, 78.0
0.0001797393483105538, 78.5
1.5386255306226435e-05, 79.0
6.40930106093411e-06, 79.5
0.000294658960356168, 80.0
0.0007629437327089462, 80.5
0.0005553596844216199, 81.0
0.00032275004658060153, 81.5
0.00022745227091723223, 82.0
5.911393755435991e-05, 82.5
0.00037797321315894073, 83.0
0.0005478660865503968, 83.5
0.0006129503579079131, 84.0
0.0010979105835829744, 84.5
0.00011316834202859583, 85.0
0.00012487365753039817, 85.5
2.5418070383171103e-05, 86.0
0.0006983392666649486, 86.5
0.0011757863123135924, 87.0
0.00016326439650782396, 87.5
0.0006569499282755782, 88.0
0.0018861253684146952, 88.5
0.0014215683716559725, 89.0
2.8504826930222265e-05, 89.5
0.0006356463547166969, 90.0
0.00010494157666153777, 90.5
0.00022514700611215262, 91.0
2.8583860913015472e-05, 91.5
0.0003356461965336628, 92.0
0.0004931293981718657, 92.5
0.0008768462754603961, 93.0
0.0006764286291636941, 93.5
0.000805927034631206, 94.0
0.000724739139998514, 94.5
0.00030219200707327524, 95.0
0.00018870814502538807, 95.5
0.0001323163777493075, 96.0
0.000693367987097437, 96.5
0.00023066196531627102, 97.0
0.0006361437043329504, 97.5
0.0009932472502429688, 98.0
0.0006888200694222657, 98.5
