1298.8144781454478, 1880.3002129638523, 1463.73042212331, 1.0
1764.2419619417783, 2345.3343592925366, 1928.8777132910252, 1.5
2229.893409479325, 2811.106548266435, 2394.0664113661587, 2.0
2695.5899969634397, 3276.485377916832, 2859.6123390621588, 2.5
3161.423997103272, 3741.7209929968544, 3324.786988027662, 3.0
3626.8484092594476, 4207.698704172477, 3790.1936313788487, 3.5
4092.6897466585265, 4672.873414973568, 4255.947657307215, 4.0
4558.548757283117, 5138.238494026716, 4721.15341370903, 4.5
5023.650047585059, 5603.382637902152, 5186.444824729978, 5.0
5489.24617179932, 6069.256784449506, 5651.70185147471, 5.5
5955.17685679678, 6534.424248151658, 6117.202122636124, 6.0
6420.922059097443, 7000.3260347725, 6583.114418535867, 6.5
6886.876047014191, 7465.408966855252, 7048.979869383816, 7.0
7351.877618782047, 7930.867462916784, 7514.344727737159, 7.5
7817.309904595963, 8395.953328447238, 7979.753617322824, 8.0
8282.987827000365, 8861.62325951723, 8444.759954723922, 8.5
8748.78378172234, 9326.937201627807, 8910.299644686118, 9.0
9214.086564608977, 9792.60904737349, 9375.80367985952, 9.5
9679.960998414324, 10257.665740839546, 9841.200900859696, 10.0
10145.94706839907, 10722.688254496587, 10306.308721776197, 10.5
10611.667366439056, 11188.668440453352, 10771.392938410381, 11.0
11076.857938100728, 11654.360984835164, 11236.903196953826, 11.5
11542.784774222042, 12119.48685796176, 11702.033541283536, 12.0
12007.989494643343, 12584.914650708197, 12167.273876024394, 12.5
12473.472602911354, 13050.003999040873, 12632.853040313532, 13.0
12938.78488704812, 13515.224502086896, 13098.000303705521, 13.5
13404.100227744908, 13980.522103793734, 13563.976287942603, 14.0
13869.756027955013, 14446.386144266156, 14029.454441857964, 14.5
14334.847914099631, 14912.014978432004, 14495.19338650323, 15.0
14800.832602753724, 15377.021794711083, 14960.23012955057, 15.5
15266.61974887045, 15842.25559788186, 15425.243936544779, 16.0
15731.692310287077, 16308.062877581673, 15890.784259789529, 16.5
16197.613201813736, 16773.838669301615, 16356.265790549585, 17.0
16662.960836847145, 17239.183875566, 16821.433347242808, 17.5
17128.885358748932, 17704.591592573157, 17286.90660219558, 18.0
17594.293102754626, 18170.137340845184, 17752.760429632082, 18.5
18059.94154384636, 18635.628887487568, 18218.43724981738, 19.0
18525.710875870307, 19101.238454335955, 18683.968654955723, 19.5
18990.902259710077, 19566.38919445553, 19149.63402649399, 20.0
19456.618113081302, 20032.223280164624, 19614.898480786982, 20.5
19922.040018755626, 20497.231080234316, 20080.481768715174, 21.0
20387.60070633895, 20962.492837917445, 20546.151147141183, 21.5
20853.498495019216, 21427.921571658055, 21011.770420323974, 22.0
21319.087966422077, 21893.480505748543, 21476.98690122204, 22.5
21784.10600619446, 22359.47066784147, 21942.844029937994, 23.0
22250.087444543013, 22825.3145185649, 22407.969297305815, 23.5
22715.250669659872, 23290.723325303374, 22873.625219490856, 24.0
23180.95131226268, 23756.400441672777, 23339.09021908185, 24.5
23646.173655004553, 24222.012724905886, 23804.45588055932, 25.0
24111.84137180214, 24687.17334056003, 24270.316744512354, 25.5
24576.90799821145, 25153.16357029235, 24736.28450296393, 26.0
25042.580453934297, 25618.7880673253, 25201.48865213584, 26.5
25508.18768017841, 26084.234198919454, 25667.085611475723, 27.0
25973.241669018436, 26550.054623795484, 26132.73112366937, 27.5
26439.061624702445, 27015.845995756048, 26597.734658691083, 28.0
26904.30686406379, 27481.4460702482, 27063.094326106027, 28.5
27369.456841924555, 27947.190244607533, 27529.01872541305, 29.0
27834.914910641415, 28412.673434778862, 27994.567429404997, 29.5
28300.680879362808, 28878.256332263445, 28459.81541724493, 30.0
28766.025365563, 29343.43355412103, 28925.181881189674, 30.5
29231.365051441222, 29809.302496796063, 29390.398114319567, 31.0
29696.57177015857, 30274.638759361613, 29855.923555879377, 31.5
30162.417139519788, 30740.09699276636, 30321.32283472085, 32.0
30628.231112415815, 31205.175886908604, 30786.7422092874, 32.5
31093.821933152645, 31670.307455529637, 31252.019307147875, 33.0
31559.685832600102, 32136.014171064824, 31717.351569302944, 33.5
32025.640609530154, 32601.507485426948, 32182.910053793254, 34.0
32491.322960630023, 33067.3982289977, 32648.21078235711, 34.5
32956.45790710859, 33532.805340497, 33114.019756775175, 35.0
33422.34244002889, 33998.36443627285, 33579.50005800307, 35.5
33888.29174063502, 34463.6909490258, 34045.13821930976, 36.0
34353.42865040964, 34929.46290021749, 34511.09904338271, 36.5
34819.00624031526, 35394.49052844392, 34977.05086877226, 37.0
35284.89879486481, 35860.12216464098, 35442.5223594124, 37.5
35750.182994619114, 36325.56976569266, 35907.872691164164, 38.0
36215.25615148642, 36790.71002866613, 36373.47283351922, 38.5
36680.585281521686, 37255.98970082274, 36838.874118867396, 39.0
37145.700635287256, 37721.45142853157, 37304.774697304594, 39.5
37610.88261330224, 38187.147921365286, 37770.27404721124, 40.0
38076.55428616501, 38652.801189084515, 38235.49640636076, 40.5
38541.9138368853, 39118.78907660048, 38700.58382480212, 41.0
39007.21650893415, 39584.767697253745, 39165.990908725864, 41.5
39472.837574054734, 40050.207581993476, 39631.317379370754, 42.0
39938.3684760996, 40515.38424094107, 40096.38066292247, 42.5
40403.69858447958, 40980.436828653044, 40561.81032875169, 43.0
40869.56300172649, 41445.90111555877, 41026.82306737218, 43.5
41335.074098287376, 41911.142397347314, 41491.98266124057, 44.0
41801.05086507173, 42376.699607308416, 41957.955210986205, 44.5
42266.24536194337, 42842.43867053337, 42423.30202769417, 45.0
42731.844989458084, 43307.48839799655, 42888.42452257357, 45.5
43197.009814011326, 43773.03321710971, 43354.171461276754, 46.0
43662.07793358191, 44238.3755117836, 43820.13146398059, 46.5
44127.60923540471, 44703.80216211859, 44286.112930578674, 47.0
44593.34181534471, 45169.23738160143, 44751.47314939385, 47.5
45059.09138090134, 45634.77422861289, 45216.64247590912, 48.0
45524.47424959113, 46100.61363443138, 45681.823575774084, 48.5
45990.163038285544, 46566.51237421407, 46147.175675943174, 49.0
46455.32338684452, 47032.3672815807, 46612.178422718054, 49.5
46921.05711462878, 47498.02120410686, 47077.390239372195, 50.0
47386.31153993819, 47963.32268731079, 47542.93326972973, 50.5
47851.79827438406, 48429.256851313214, 48008.48429460047, 51.0
48317.432301094275, 48895.04586276903, 48473.650569376296, 51.5
48783.22286458285, 49360.1327219753, 48939.45353449235, 52.0
49248.30018883427, 49825.39547837849, 49404.47636137103, 52.5
49713.46624608192, 50290.69772246495, 49869.56304192399, 53.0
50179.33232153437, 50756.36741354013, 50334.87724155378, 53.5
50645.231712775814, 51221.56236784387, 50800.01837378277, 54.0
51110.87204067223, 51686.64866414886, 51265.87956165032, 54.5
51576.334551440836, 52152.04795500613, 51731.52165013739, 55.0
52041.51354051286, 52617.95552875285, 52196.584285112775, 55.5
52506.958940797536, 53083.65636138035, 52661.61127606784, 56.0
52972.94515181507, 53549.2017841174, 53127.45489961472, 56.5
53438.3333507629, 54014.62772871184, 53592.99084888959, 57.0
53904.30069443207, 54480.11481294977, 54058.69528075511, 57.5
54369.733881330874, 54945.386139615264, 54524.587097799005, 58.0
54835.705523800236, 55410.39623304202, 54990.57971760096, 58.5
55301.684092331976, 55875.878267744076, 55455.853533858586, 59.0
55767.337135880094, 56341.787079221416, 55921.772599164666, 59.5
56233.140547095325, 56807.64943370962, 56387.308252176386, 60.0
56698.25859425976, 57273.56392690314, 56852.68014761443, 60.5
57163.693598288395, 57739.00309533454, 57317.88891432245, 61.0
57629.60034073361, 58204.029396124926, 57783.35564264541, 61.5
58094.65005112242, 58669.74375343924, 58248.375112586604, 62.0
58560.48379217003, 59135.32554932738, 58713.82931311254, 62.5
59026.32510795823, 59600.77470966793, 59179.16931314518, 63.0
59492.0778044847, 60065.95224102986, 59644.43004702714, 63.5
59957.30184170009, 60531.12640614476, 60110.016640784575, 64.0
60422.52779814509, 60996.64665870849, 60575.57142317573, 64.5
60888.01807487987, 61462.20913634364, 61040.80851762463, 65.0
61353.46336845253, 61927.98548081044, 61506.68556792782, 65.5
61819.31666667438, 62393.010996489014, 61972.4177266356, 66.0
62285.17829354923, 62858.164361462026, 62437.8850706633, 66.5
62750.79491849673, 63323.64029281056, 62903.19490296197, 67.0
63215.97881188535, 63788.72712369056, 63368.816194159685, 67.5
63681.33700505757, 64254.07244642585, 63834.53194279396, 68.0
64146.52289133714, 64719.37060456625, 64299.622550130865, 68.5
64612.18487499468, 65184.58099949298, 64765.37548486415, 69.0
65077.9323576273, 65650.45834040287, 65230.656697864135, 69.5
65543.68668078916, 66116.19969213117, 65695.8292668284, 70.0
